   -0.790117    -0.288833    -0.234831    -0.350734    -0.815088    -0.124756     1.976627     0.152094    -2.724140    -1.241879    -1.381517    -1.634300     0.920659     0.023920     1.114638     0.094069
   -0.461408    -0.375424     0.828928     0.504133     0.289338    -0.184381    -0.609233     0.612705     0.508152     0.963003     0.357515    -0.338243     1.026543     0.059228     1.540821     1.714161
    0.178470    -0.628989    -0.121132     0.665081     0.763349     0.684926     1.254452     0.382066     1.780994     0.672331     0.399027     0.406989    -0.848630     0.518985    -0.299803     0.164528
    0.245953    -1.080037    -0.663345     0.770963    -1.920012    -1.085631     0.215275     0.288264     1.098887     1.086949     1.135818     0.970989     0.128739     1.930572     1.404804     1.054243
   -0.910271     0.105143    -1.041803    -0.821457    -0.003645    -0.106396    -0.416898    -0.286193    -1.896964    -0.905123    -2.124555    -1.212239    -1.775968    -0.362676    -0.382373    -1.263794
   -0.380410    -0.098306     0.119998     0.004579    -1.464874    -0.149019    -0.994879    -0.143699     0.204645     0.070495     0.290381    -0.474060     0.743642     0.616085     0.532091    -0.466585
    0.104548     1.206655     0.119045    -0.270651    -0.179128    -0.998902     0.163985    -0.340618    -0.690898    -1.375474    -0.214157    -0.684582     2.273113     0.214602     1.953823     0.744470
    2.140834     0.959541     0.707204     0.659730    -2.501933    -0.962875    -1.581597    -0.594825     0.329417    -0.036020     0.704219    -0.297893    -0.639792    -0.075961    -0.529054    -0.785568
    1.257520     0.355881    -0.387704     0.625239    -1.939187    -1.161740    -0.082795    -0.554981     0.383144    -0.359320    -0.394968     0.033177    -0.745789    -0.569150    -0.246416     0.161882
   -0.633881    -0.679070     0.422422    -0.441766    -1.560854    -1.879906    -0.435150    -0.922306     0.426974     0.634637     0.029452    -1.256104     1.726888    -0.445502     0.176358     0.941978
   -1.967697    -0.453891    -0.148508     0.022330     2.810849     0.313709     0.112726     0.745080    -0.550224     0.141426     0.670033     1.187420    -0.256622    -0.787515    -0.504603     0.068448
   -1.451394    -0.133038    -0.227726    -0.102915     1.203847    -0.303718     0.511013    -0.276743    -1.367805    -0.486929    -0.943290    -0.207251    -0.748533    -0.756986    -1.117422    -0.359753
    0.014275    -0.123430     1.116030     0.209079    -1.076131     0.084151    -0.476481     0.210654    -0.158431    -1.117263    -0.473236     0.571501    -0.657803     0.379417    -0.937782    -0.035543
   -1.738463    -0.285547    -0.388390    -0.932034    -1.290830     0.307793    -0.397335    -0.049273    -0.728108    -0.780299    -0.451204    -1.187359    -1.702109    -1.484608    -1.020052    -1.064061
    3.010337     1.503074     0.958448     0.808052    -0.425549    -1.036681    -1.260984    -0.257883     2.482945     0.631294     1.898044     2.039351    -0.165532    -0.001035    -0.484173     0.569600
    1.825287     0.631752     1.029492     0.130134    -0.478430     0.143221     1.749961     0.502314     1.007011     0.517016     0.446668     0.403079    -0.430576    -0.334567    -0.344290    -0.137320
   -0.580954     0.014735     0.153259     0.084213    -1.418895    -0.213523    -0.295761    -0.236283    -1.726899     0.337956    -1.070799     0.365421    -0.032107    -0.399192     0.207621    -0.019498
   -1.945008    -1.056637    -1.761126    -0.159855    -2.086686    -1.604142    -0.676192    -1.284990    -1.735551    -0.885140     0.088869    -0.262582     0.744378    -0.358475     0.085173     1.245955
    0.947241     0.004584     0.623556    -0.414968    -0.040702    -0.420347    -0.286557    -0.131779    -1.326507    -1.345437    -0.103890    -1.250602     0.409813     0.594751     0.317780    -0.237556
    0.506188     0.179479    -0.671333     1.316285     1.197241    -0.079241     0.924477     0.786003    -1.387559    -0.469359    -0.232808    -0.006045    -0.129635    -0.985906    -0.194731     0.598254
    0.548116    -0.538397    -0.062962    -0.469063    -0.075867     0.520572    -0.158095     0.071553     0.474350     0.969606     0.146551    -0.166788     0.099813    -0.048487     0.156775     0.162974
    0.820586     0.582426    -0.220871    -0.124432     0.005554     0.329179    -0.788960    -0.582913    -1.227025     0.469779    -1.335494    -0.400232     0.953717    -0.472650     0.890564     0.048419
    2.047608     0.664132     0.475233    -0.170913     0.411226     0.087669     0.675647     0.010510     0.126657     1.023845    -0.279685     0.991577    -0.123314    -0.946081    -1.312868    -0.203024
    2.006574     1.087019     0.133718     1.254896     1.240312     0.383992     1.408836     1.197772     1.335490     0.834813     0.313957     0.551638     1.224351    -0.026481     1.399950     0.609187
   -0.661581     0.266513     0.974913     0.548707     1.718279    -0.063673     0.157223     0.927059    -0.296083     0.057066    -0.918438     0.696778    -0.239349     0.389574    -0.224123     0.170389
    1.242150    -0.371398    -0.322568     0.886902    -0.795245     0.352686     0.323210    -0.891994    -1.666885    -0.730516    -0.763964     0.767312     2.104603     1.718286     1.278797     1.786199
   -1.750681    -0.049377    -0.672273    -0.191509     1.249581     0.556385     0.942269     0.833497    -0.212967     0.177762     0.091569    -0.618160    -0.557519     0.311845     1.339280     1.059132
   -0.478612    -1.300957    -0.499107     0.139412     1.167063     0.627045     0.975100     0.660851     0.858189    -0.386106     0.171918     0.415454    -0.361042    -0.941594    -0.063884    -0.136649
   -1.311560    -0.323509    -0.140720    -0.481685    -0.716880    -0.654889     0.894386     0.147392     1.716392     0.470096     0.874681     0.359153    -1.633277    -1.073938    -0.664302    -0.498594
    0.509977    -0.621152    -0.488876     0.208890     0.744179     0.201552     0.747639    -0.235028    -0.239823    -0.037550    -0.442338    -0.016728    -2.038621    -0.824978    -1.052969    -1.266030
    0.416774     0.122016     0.441054     0.252623     0.632651     0.174305     0.194121     0.703226     0.810487    -0.851238     0.217749     0.375555    -0.929011    -0.016456     0.010044    -0.590411
   -0.540310    -0.202377    -1.014818    -0.618492    -1.176470    -0.449006    -0.301056    -0.239770    -2.053097    -1.972018    -0.346460    -1.506384    -1.059153    -0.804625     0.742628     0.210809
    1.088797    -0.234859    -0.351784     0.378655     1.794300     0.578687     0.169765     0.378839    -1.415569    -0.332454     0.315600    -0.698621     0.669873     0.522510     1.073719     0.757221
   -0.464242     0.154141     1.297681    -0.387176    -0.528254     0.267448     0.240006    -0.662978    -1.254313    -0.796065    -0.552288     0.850089     1.738639     1.732208     0.934306     0.662524
    0.324359     0.564475     0.336098     0.529018     1.475303     1.136355     1.549252     1.618040     0.101375    -0.168051     0.461774    -0.500271    -0.582311    -0.264381     0.179783    -0.700285
    1.148073     0.048888     0.010140    -0.186315    -2.456060    -1.125576     0.716855    -1.351387    -0.461787    -0.588945     0.471255    -0.434067    -0.380964     1.700822     0.627750     0.028070
    0.986678     0.278538    -0.551488     0.819728     0.174657     0.476280     1.536784    -0.449165     1.124495     0.585477     0.358672     1.299468    -0.909614    -0.242836     0.262428    -1.263216
    2.133062     0.042097     1.346264    -0.217411    -0.476113    -0.614013     0.622278    -0.449779     0.294011     0.458898    -0.881723    -0.079317     1.660156     1.186095     0.449941     1.752869
   -0.150398    -1.006542     0.719501    -0.972370     0.214288    -0.062849    -1.000376    -0.658815    -1.152624    -0.356244    -0.358420    -0.396793    -1.044139    -0.358976    -0.581355    -0.212525
    0.995236     0.460759     1.443060     0.254306     2.475995     1.073551     2.494164     2.022948    -0.507901    -0.071728     0.424597     0.305802     0.136089    -0.126098    -0.301139    -0.653825
    0.910406     0.451558     0.340577    -0.099233    -0.584768     0.532063    -0.952115     0.156580    -0.323417     1.035214     0.513595     0.544705    -0.247031     0.494809    -0.285146     0.341728
    0.934244     0.167879     0.155449    -0.135892    -0.439293    -0.624976     0.115407     0.454661    -0.012948    -0.475080     0.184370     1.006949    -1.142680    -1.042273     0.133164     0.604921
    0.088086     0.710730    -0.290276     0.259931     0.354075    -0.630746     0.743943     0.121059    -2.014759    -0.879824    -0.765462    -1.516319     2.175445     1.031643     1.878805     1.716705
   -0.376716     0.349154    -1.098085    -0.326523     0.050967     0.551490     0.177790     0.523510     1.844992     0.595540    -0.240439    -0.378742     1.734898     2.364057     0.830568     1.138524
   -1.267954    -0.494092    -0.008925     0.217334     0.226289     0.821947    -0.432192     0.590677    -1.879390    -1.816231    -1.384933    -0.158694     0.941467     0.031427    -0.761067     0.193018
   -0.058539     0.791925     0.422278    -0.846060     1.021017    -0.175377     0.724261     0.230999     1.125450    -0.020089     0.416809     0.299875    -1.183742    -0.838197    -1.718367    -1.056285
   -1.403921    -0.336676    -0.403115     0.783284     0.180377    -0.334328    -0.194740     0.106357     0.255721     1.029353    -0.230465     0.271733     0.837349     1.283367     1.509388     0.846414
   -0.129213     0.537477    -0.161075     0.036022    -0.820437    -0.308738    -0.285354    -0.826809     1.522209     0.679216     0.428002    -0.747234     0.908429     0.636566     0.160611     0.821348
    0.091159     0.879142    -0.187453     0.522966     2.891265     1.724558     1.482035     2.643482    -0.740492     0.686038    -0.147664    -0.626084    -0.365512    -0.190650     0.725448    -0.858415
   -0.141843    -0.601467     0.585251    -0.833591     0.318545     1.096986     1.151862     0.814367    -1.622016    -0.638083    -0.570061    -0.728552     1.316972     1.285135     0.700987    -0.361915
   -1.159394     0.108009     0.443107    -0.545462     0.501588    -0.572564     0.765895     0.572172     1.198716    -0.664783     0.203866     0.315756     1.162940     0.319275     0.668463     0.646167
   -0.581116     0.678950    -0.132633     0.394240    -1.647522    -1.486011     0.150900     0.573131     1.836954    -0.225313     0.383501     1.242941     0.083215     0.628355     0.422980     1.118687
   -2.872886    -0.675225    -1.458489    -1.357434     0.013301    -1.343744    -1.213483    -0.712734     0.269451     0.689718    -0.468728    -0.428439    -0.270282    -0.346590    -0.540305    -0.503758
    0.494892    -0.444709    -0.606490     0.739939    -2.634948    -1.264074    -1.507036    -1.501934    -0.470471     0.758418    -0.794589    -0.731055    -0.382337    -0.936881    -0.555890    -0.776561
   -0.633819    -1.274800    -0.647957    -0.379965    -1.047167    -1.007395    -1.240875    -1.237153    -0.520442     0.181388    -0.339883     0.204255     1.737376     0.713008     0.792286     1.558457
   -1.667033    -0.171889    -0.742263    -0.312374     0.478449     0.180661     0.592592     0.368001     0.177199     0.238683     0.507633     1.392650     0.424832    -0.043877    -0.269124    -0.158987
   -2.094974    -0.468710     0.169973     0.332519    -1.514099    -1.456928    -0.876795    -0.771384     1.313823     0.633256    -0.138490     1.243290     2.120778     1.777592     1.174656     1.125126
    1.851051     1.776013     0.070099     0.201314    -1.059466    -0.825675    -1.097590    -0.696810     0.540001     0.189009     0.823374    -0.154979     1.181899     0.330194    -0.136418     0.241462
   -0.906776     0.220319    -0.723134    -1.101850    -0.799637     0.181284    -0.299744    -0.457924    -1.585903    -0.261023    -0.523456    -0.420882     1.480672     1.006229     0.769916    -0.668418
   -1.361128     0.394967     0.652081    -0.642854     0.241535    -0.110729     0.308427    -0.299798     2.355418     0.840847     1.542222     1.113462     0.293620     0.872129     0.765777     0.365329
   -0.454003    -0.104265    -0.048010     0.202569    -0.683021    -0.030355    -0.806364    -0.660410    -1.033524    -1.026812    -2.182482     0.135985    -0.055289     0.684690     0.111600    -0.760708
   -0.077618     0.611174     0.358265    -0.246337    -0.093834    -0.660014    -0.155244    -0.789647    -0.691858     0.023562    -0.101597    -0.520748    -2.757888    -1.072401    -0.816649    -0.368849
   -0.184529    -0.246616    -0.431391     0.529078    -0.398189     0.424627     1.126344    -0.084578    -0.074158     1.014486    -0.132053    -0.277002     0.087388     0.256954    -0.133835     0.882082
   -0.566127     0.571059     0.124617    -0.767876    -1.800399    -0.591318     0.318321    -0.568362    -0.982152    -0.790550    -0.135346    -0.127063    -1.867069    -0.761368    -0.838553    -0.546165
   -0.918065     0.418153    -0.241066    -0.465469    -0.723974     0.208913     0.551901     0.375548    -0.797702    -0.799891    -0.709199    -0.668860     0.976561     0.112226     0.013870     0.270636
    0.663453     0.875893     0.348939     0.664983     0.745959     0.353174     0.365852    -0.480208    -0.650297    -0.391329     0.615515     0.442215    -1.520963    -0.369368    -1.153797    -0.101046
    1.049186    -0.520129     0.044966    -0.847330    -0.603195     0.891939     0.482478     0.095105    -2.177403    -0.184519    -0.748166    -1.007045     0.084090    -0.806942    -0.011806    -0.833998
   -0.230927     0.948116    -0.403511     0.020354    -0.476562    -0.062550     0.227202    -0.011409     0.995193     0.374052    -0.032516     0.559297     1.833361     0.914645     0.215309     0.936268
    2.160881     1.337114     0.400207    -0.325121     0.889715    -0.770817    -0.489759     0.124457     0.936548     1.694252     1.800575     1.481386     1.396659     1.187433     0.618656     0.884259
    0.636521     0.033752     0.682797     0.099830    -0.178713    -0.718512     0.705420    -0.836870     1.176530     0.389252     1.065261     0.220768    -0.920591    -0.719461    -0.376064    -0.306767
    0.353544    -0.565683     1.238924     0.452595     0.133597    -0.195696    -0.719872    -0.410899    -0.271249    -0.222516    -0.182550    -0.402424     0.556140     1.184480     0.308611    -0.394147
    0.856022     0.900020    -0.202815     0.409881     2.174320     0.823647     0.938838     0.420891    -0.530158    -0.889958     0.349085     1.010812     1.581054     0.319701    -0.021967     1.551103
    1.684887     0.612072     0.020572    -0.049649    -0.740229    -0.124081    -0.044032    -0.459849     0.717124    -0.028597     0.947555    -0.357063     1.192864     1.243300     0.971827     0.500136
   -0.618903    -0.237469    -0.322426     0.067382     0.363399    -0.274332     0.098745     0.585174    -1.702523    -1.047494    -0.371510    -0.348789     0.899968     0.275869    -0.288444     0.429063
   -2.618100    -0.407183    -0.159997     0.033580     0.508216    -0.941817    -0.649436    -0.477700     1.464244     1.353215     0.654413     0.536338     1.362163     1.110923    -0.032606    -0.434814
    0.988779     0.482150     0.688920     0.375365    -0.345978    -0.675033    -1.347609    -0.656678     1.449628    -0.079248     0.281514     0.042853    -1.405457    -0.755314    -0.937518    -0.176723
    1.349885     1.032336     1.383199     0.713334    -2.217813    -1.363610    -0.706276    -2.027615     0.199638    -0.090337    -0.485231    -0.107658    -0.468977    -0.040010    -0.168424    -1.223189
   -1.789046     0.277311    -1.423037    -0.329134    -0.761330    -0.349905    -0.436535     0.236294    -1.492342    -0.131890    -0.303526    -0.229123    -1.864460    -0.698112    -0.626651    -0.662205
   -1.105910    -0.071447    -0.477956     0.464738    -1.843109    -1.641790    -1.222530    -0.451859    -0.552645    -0.069637     0.629787     0.227089    -0.174880    -0.532306    -1.389918    -0.163956
    2.546800     1.610185     1.191393     0.367179    -0.239629    -1.020463    -0.531928    -0.377036    -1.206497     0.135833    -0.221948    -0.404202     3.220397     2.393953     0.341370     1.389453
   -0.499608     1.249649    -0.923109    -0.665736     0.806069    -1.021244     0.361111    -0.107786    -1.648901    -0.963992    -0.615904    -0.548186    -2.639494    -1.011884    -0.929279    -1.758499
   -1.670865    -0.344806     0.758821    -1.069630    -1.500679    -0.788368    -0.964388    -0.741190    -2.540482    -1.372664    -0.742327    -0.149357    -2.377495    -0.282891    -0.817875    -0.324441
   -1.983356    -0.772133    -0.708304    -0.474700    -0.569810     0.477720     0.455915    -0.060958    -0.826523    -0.439983    -1.043174    -0.952504     2.065673     0.616904     1.339281     0.102156
   -2.477379    -0.656545    -1.000951    -1.059667     0.914300     0.167014     0.935160     0.681412     1.221901    -0.185784     1.345554     0.012738    -0.943584    -0.256214    -0.844337    -0.197041
   -0.786141    -0.920756    -0.567867    -1.074701     0.985632     0.678191     0.233045     0.620695     0.135975    -0.589313    -0.691842    -0.225579    -0.774174    -0.736273    -0.164024    -0.309880
    0.625129    -0.070517    -0.085923    -0.251911     1.330439     1.318136     1.137587     1.395750     0.341979     0.159996     0.148424     0.941914    -1.996567    -1.164072    -0.536971    -1.526077
    0.128857    -0.141006     0.476872     0.277784     2.859381     0.440539     0.747962    -0.079559    -0.991039     0.282039    -0.511521    -0.691470     0.970169     0.344543     0.809989     0.592572
    1.142684     1.098602    -0.590177     0.106233    -1.013818    -0.733615    -0.888261     0.570454     1.052948     0.666188     0.341922     0.918967    -1.804388    -1.502371     0.221721    -1.076913
   -0.034675    -0.234828    -0.359468     0.514984    -0.923261    -1.079401    -0.960013     0.027049    -0.126332     0.437976     1.041341     0.547460     1.889843     1.788853     0.142180     0.231316
   -0.089585     0.419615     1.084414     1.032504     0.984289     0.041872     0.151724    -0.023491    -1.681669    -0.698771    -0.843382    -1.566312    -0.300901    -0.153037     1.125897    -0.360796
   -2.079477    -0.624879    -0.837139     0.222092     1.760271     1.737914     1.526890     0.402254    -0.955145    -0.828928    -0.284629    -0.811643     0.133920     0.555912    -0.703232    -0.404548
   -1.769663     0.429705    -1.357321    -0.024418     2.888709     0.834377     0.765375     0.939195    -0.701880    -0.660044    -0.227690    -0.652008    -1.301032     0.638426    -0.634296    -0.635809
    1.642279    -0.152721     0.138934    -0.140256    -0.734199    -0.597867    -0.510633    -0.119448    -0.778809    -0.205041     0.638338     0.518889     1.837162    -0.112185    -0.128190     0.358070
    1.219814     0.091196    -0.202452     0.656335    -2.325776    -0.164124    -0.966268    -0.323788     1.231907     0.668410     0.500745    -0.243099     0.922424     0.569845     1.932294     0.693784
   -1.784592    -0.500180    -1.052421    -0.833751     0.700978     0.367840     0.420326     0.329185    -1.406276    -0.051284    -0.589650    -1.571791     0.383985    -0.160861    -0.001642     0.066526
   -0.045071    -0.666204     0.642539    -0.945894     1.565312     0.013478     0.770950     0.065662    -0.713348    -1.033022    -0.066822     0.354090     0.689230     1.250423     0.608660    -0.887236
    1.152990     0.678322     0.867422     0.091988    -0.848871     0.371044     0.342505    -0.218681    -1.203170    -0.719695    -0.021119    -0.716863    -1.800703    -0.866578    -0.715110    -1.179505
   -0.541524    -0.127107    -0.441403    -0.601339    -0.146140     0.467776     0.285724    -0.206229     0.155791     0.157477     0.493744     0.585427     2.024372     1.828018     0.565560     1.341245
   -0.194695     0.604053    -0.238609    -0.103449    -0.251967    -0.347962    -0.361787    -0.687712    -0.505030    -1.053811    -0.369177    -0.497243     0.519180    -0.559072     0.106929     0.084327
   -0.045381     1.070610    -0.009626     1.601966    -0.087120     0.124769     0.343564     0.613686    -0.758411    -0.820764    -0.327905    -0.291148    -0.796627    -0.498786    -1.428606    -0.806849
   -0.358466    -0.555251     1.121403     0.442481     0.010841    -0.209679     0.389856    -0.114244    -0.178832    -0.138820     0.095008    -0.390608    -1.177153    -0.931141     0.226418    -0.464989
    1.281488     0.949738     0.347016     0.728546     0.493376     0.366215    -0.168110    -0.577009    -0.884689    -0.821419    -0.203031    -1.134994     0.200483     0.043028    -0.108472     0.346678
    1.162343    -0.231523     0.401407    -0.610899     0.976980     1.217900     0.469054     0.229545     0.183391     0.199114    -0.181504     0.858364     0.266052    -0.240246     1.416636     0.873105
    0.562760    -0.290880     0.380520     0.333086     0.340870     0.265579    -0.487736    -0.954706     0.508915     0.645363     0.571501     0.039882    -0.086880    -0.108667     0.865488    -0.045243
    0.189851    -0.151498     0.498747     1.092532     0.856534     0.246710    -0.268168     0.338603    -1.096170    -0.114642    -0.623300    -0.126248     0.505344     1.092021     1.079936     0.067801
    0.502887     0.547224     1.022918    -0.549047    -0.692639     0.308051     0.292749     0.269045     0.200234    -0.702659    -0.413097    -0.532444     3.116449     2.561770     2.102327     1.312305
   -0.123315    -0.243260    -0.497960     1.364992    -0.672557    -0.292753    -0.106570     0.328506    -0.967405    -0.338332     0.002246     1.464256    -0.289935     0.247995     0.816242     1.009823
   -1.466142    -0.618192    -0.111743    -0.553016     2.120640     2.213019     1.074425     0.882523    -0.618773    -0.600357    -0.589559    -1.583935     0.101488    -0.188690     0.175503     0.149801
   -0.861915    -0.811541     0.247698    -0.161089    -0.716602    -0.231832    -1.236585    -0.666286    -0.057352    -0.995000    -0.438942     0.232055    -0.696843    -0.203641    -0.727520     0.012397
    0.314953    -0.583819    -0.730440     1.455952    -0.321561     0.423131    -0.157046     0.537129     0.133599    -1.075311    -1.147117    -1.829270    -0.270683    -0.859723    -0.380561     0.322720
   -0.776736     0.408130    -0.256998     0.161546    -0.495425    -0.102985    -0.281925    -0.011886     0.447000     0.403045     0.661738    -0.803676    -1.444730    -1.499927    -1.178960    -0.488553
    2.658024     0.303765     1.314360     0.661821     1.863586     0.648595     0.098377    -0.284425     0.640133     1.555859    -0.059114     0.084271     0.256716    -0.721859     0.399923    -0.810806
   -0.242846     0.791299     0.417345     0.395115     0.311060     0.201836     0.237095     0.494892     0.208424     0.405573     0.440241     0.405995     1.391422     0.964797     0.644839    -0.221027
    0.538490     0.083867     0.068694    -0.599106    -1.476021    -0.295668    -0.003234    -0.799822     0.439031    -0.055267     0.117087    -0.414906    -0.364213    -0.299015     0.853586     0.736346
    0.826126     0.236717    -0.244791     0.143728    -2.464176    -0.186924    -1.916135    -1.561679    -0.533849    -0.265253    -0.180298     0.108396    -1.604296    -0.065426    -0.817465    -0.453273
   -2.672280    -0.669687    -1.844410    -1.594316     0.309694    -0.460740    -1.243492    -0.201861    -2.021422    -1.154079     0.110464    -0.877594     1.000135    -0.119749     1.440571     0.666816
    1.178897     0.108989     0.150526    -0.275567    -0.541385    -0.316233     0.768555    -0.616778     0.575103     0.697353     0.060956     0.011944    -1.407849     1.230683     0.091687    -0.803062
    3.276727     0.436248    -0.083968    -0.070955     0.839889     0.821923     0.469839     0.504486     2.034734     0.084159     1.270060     1.206666     0.021322     0.348042    -0.226233     0.459138
   -1.622571    -1.208563    -0.617693    -1.250384     0.825771    -0.127570     0.300206    -0.091677    -0.292978     0.063972     0.266677    -0.144327     0.092828     0.695972     0.184987     0.507006
    1.525198     0.047249    -0.168296    -0.678742    -0.461613    -0.777586    -1.102140    -0.136821    -0.087629    -0.412350    -0.221551    -0.010124    -1.361865    -0.227681    -0.894917     0.129660
    2.513737     0.008254     0.812973    -0.346309     1.788229     0.099235    -0.084329     0.184464     0.924320    -0.008905     1.067289     0.523371    -0.438276     0.295689     0.384451     0.233228
   -0.980558    -0.629030    -0.385812     0.555956    -0.258903     0.588476     0.206444    -0.604633    -1.050576    -0.941034    -0.937885     0.310129    -1.851342    -0.050426    -1.032747    -0.798989
    2.636959     1.209594     0.655939     0.182316     1.996028     0.146655     0.168500     0.306365     0.999681     0.545161     0.543776    -0.374023    -1.256059     0.108003    -0.882107    -0.319163
    2.520497     0.503926     0.827548    -0.396345     1.331527     0.667494     0.942774     0.515323     0.764350     0.570709    -0.084436    -0.047071    -0.089270    -0.307629     0.484643     0.070234
   -2.405784    -0.139644    -0.427628    -1.055170    -0.720007     0.099393    -0.009986     0.018727    -1.183900    -0.213003    -0.847213    -0.524454    -0.353299    -0.854270    -0.575383     0.374780
   -0.658581    -0.356199    -0.381031    -0.414289    -0.228556    -1.071824    -0.717077     0.490939    -1.151605    -1.645904    -1.106145    -0.098308     1.242501     0.588936     0.708450     0.783095
   -0.679272    -0.463057    -1.072361     0.191136    -1.042612    -1.712502    -0.625737    -0.682066     1.057964     0.509388     1.061518     0.500123     1.225094     1.414629     0.441026    -0.048213
    0.135990     0.316292    -0.859724     0.096914    -0.603711    -0.686755    -0.577568    -0.109175    -0.422989    -0.383484    -0.346870     0.007477    -1.093667    -0.238925    -0.992664    -1.125928
    1.131312     0.117437     1.781679     0.290385    -0.480240    -0.151944     0.644396     0.185182    -0.260438    -0.253450    -0.460408     0.068300     0.151104     1.060138     0.654110     0.568178
    1.801610     0.182651     1.543938     0.389645     1.876532     0.582892     0.530268     0.934468    -2.648925    -0.036495    -1.251217    -0.480237     2.082277     0.756993     1.589539     1.390984
   -2.560982    -1.846346    -0.506743    -0.014407     2.054585    -0.211742     0.065660     0.569255    -0.560740    -0.094334     1.390472    -0.643645    -0.955154    -0.787757    -0.225128    -0.733962
   -1.189533    -0.039902    -0.311768    -0.624550    -0.593579    -0.416239    -0.013541    -0.856736    -0.957509    -0.601809    -0.577868    -1.259417     0.245456     0.209350     0.562624    -0.673705
   -1.118396    -0.739154     0.302597     0.496493     0.259764     0.452499    -0.387018     0.032617    -1.152948    -0.274993    -0.589966    -1.015459    -0.003810    -0.223579     0.516798    -0.384217
   -3.758488    -0.271278    -0.948952    -1.318805     1.531597    -0.299455    -0.345977    -0.228726    -1.016212     0.372353    -0.385163     0.368120    -0.859665    -1.235999    -0.988272    -1.419700
    0.526974    -0.024839     0.269620     0.562674    -0.367611    -0.673615    -0.226367    -0.159670     0.313862     0.783269     0.215692     0.248147     0.137367    -0.341531     0.355055     0.586792
    0.622028    -0.104795     0.797297     0.363352    -0.283964     0.760931    -0.660176    -0.553957    -1.455452    -0.801226     0.781190    -0.243321     1.809339     0.812403     0.641087     0.837669
   -3.287904     0.110120    -1.406978    -0.767230    -2.576054    -1.290319    -1.102520    -0.668002    -0.030577     0.452162     0.297615     0.279875     0.360149    -0.162156    -0.356816     1.338617
   -0.165277    -0.796560    -0.273279     0.166617    -0.989060    -0.723081     0.552780     0.315540     0.694703     0.364808     0.229183     0.124274     0.088289     0.006978    -0.214308     0.610288
   -1.168874    -0.324694    -0.043897    -0.019503    -0.314076    -0.522975    -0.009757    -0.500164    -2.207829    -1.489957    -0.881145    -0.723993    -1.089466    -1.659220    -1.043114    -1.216449
   -0.639676     0.675295    -0.878196    -0.145724    -0.589441    -1.471204    -0.537120    -0.135087     1.320666     0.531877     1.004277     1.652400     0.138259     0.894083    -0.417963     0.228862
   -0.504308    -0.433972     0.080330    -0.029673     2.111054     0.460797     1.352563    -0.651881    -1.131066    -0.285817    -0.781929     0.231982    -0.376801    -0.490443     1.102987    -0.432814
    0.719701     0.014651     0.787249     0.320891    -0.687797     0.266487    -0.514010     0.501593    -0.707712     0.232236    -0.466040    -0.288871    -0.339226     0.839683    -0.487001     0.627497
    2.120917    -0.078480     0.467275    -0.049024    -1.033725    -0.218571    -0.454053    -0.232641    -0.412914    -0.600745     0.103789     0.051601    -0.902474    -1.156755    -1.044155    -0.168041
